Cd1d1,12479,,,,,,,,,
Cd1d2,12480,,,,,,,,,
Cd2,12481,,,,,,,,,
Cd200,17470,,,,,,,,,
Cd200r1,57781,,,,,,,,,
Cd200r2,271375,,,,,,,,,
Cd200r3,74603,,,,,,,,,
Cd200r4,239849,,,,,,,,,
Cd207,246278,,,,,,,,,
Cd209a,170786,,,,,,,,,
Cd209b,69165,,,,,,,,,
Cd209c,170776,664905,,,,,,,,
Cd209d,170779,,,,,,,,,
Cd209e,170780,,,,,,,,,
Cd209f,69142,,,,,,,,,
Cd209g,70192,,,,,,,,,
Cd22,12483,,,,,,,,,
Cd226,225825,,,,,,,,,
Cd244,,,,,,,,,,
Cd247,12503,,,,,,,,,
Cd248,70445,,,,,,,,,
Cd24a,12484,621324,791304,,,,,,,
Cd27,21940,,,,,,,,,
Cd274,60533,,,,,,,,,
Cd276,102657,,,,,,,,,
Cd28,12487,,,,,,,,,
Cd2ap,12488,,,,,,,,,
Cd2bp2,70233,,,,,,,,,
Cd300a,217303,,,,,,,,,
Cd300c,387565,,,,,,,,,
Cd300c2,140497,,,,,,,,,
Cd300e,217306,,,,,,,,,
Cd300lb,217304,,,,,,,,,
Cd300ld,217305,,,,,,,,,
Cd300lf,246746,,,,,,,,,
Cd300lg,52685,,,,,,,,,
Cd302,66205,,,,,,,,,
Cd320,54219,,,,,,,,,
Cd33,12489,,,,,,,,,
Cd34,12490,,,,,,,,,
Cd36,12491,,,,,,,,,
Cd37,12493,,,,,,,,,
Cd38,12494,,,,,,,,,
Cd3d,12500,,,,,,,,,
Cd3e,12501,,,,,,,,,
Cd3eap,70333,,,,,,,,,
Cd3g,12502,,,,,,,,,
Cd4,12504,,,,,,,,,
Cd40,21939,,,,,,,,,
Cd40lg,21947,,,,,,,,,
Cd44,12505,,,,,,,,,
Cd46,17221,,,,,,,,,
Cd47,16423,,,,,,,,,
Cd48,12506,,,,,,,,,
Cd5,12507,,,,,,,,,
Cd52,23833,,,,,,,,,
Cd53,12508,,,,,,,,,
Cd55,13136,,,,,,,,,
Cd55b,13137,,,,,,,,,
Cd59a,12509,,,,,,,,,
Cd59b,333883,,,,,,,,,
Cd5l,11801,,,,,,,,,
Cd6,12511,,,,,,,,,
Cd63,12512,,,,,,,,,
Cd63-ps,626721,,,,,,,,,
Cd68,12514,,,,,,,,,
Cd69,12515,,,,,,,,,
Cd7,12516,,,,,,,,,
Cd70,21948,,,,,,,,,
Cd72,12517,,,,,,,,,
Cd74,16149,,,,,,,,,
Cd79a,12518,,,,,,,,,
Cd79b,15985,,,,,,,,,
Cd80,12519,,,,,,,,,
Cd81,12520,,,,,,,,,
Cd82,12521,,,,,,,,,
Cd83,12522,,,,,,,,,
Cd84,12523,,,,,,,,,
Cd86,12524,,,,,,,,,
Cd8a,12525,,,,,,,,,
Cd8b1,12526,,,,,,,,,
Cd9,12527,,,,,,,,,
Cd93,17064,,,,,,,,,
Cd96,84544,,,,,,,,,
Cd97,,,,,,,,,,
Cd99l2,171486,,,,,,,,,
Cd9-ps,668579,,,,,,,,,
Cda,72269,,,,,,,,,
Cdadc1,71891,,,,,,,,,
Cdan1,68968,,,,,,,,,
Cdc123,98828,,,,,,,,,
Cdc14a,229776,,,,,,,,,
Cdc14b,218294,,,,,,,,,
Cdc16,69957,,,,,,,,,
Cdc20,107995,,,,,,,,,
Cdc20b,238896,,,,,,,,,
Cdc23,52563,,,,,,,,,
Cdc25a,12530,,,,,,,,,
Cdc25b,12531,,,,,,,,,
Cdc25c,12532,,,,,,,,,
Cdc26,66440,,,,,,,,,
Cdc27,217232,,,,,,,,,
Cdc34,216150,,,,,,,,,
Cdc34b,111266,,,,,,,,,
Cdc37,12539,,,,,,,,,
Cdc37l1,67072,,,,,,,,,
Cdc40,71713,,,,,,,,,
Cdc42,12540,,,,,,,,,
Cdc42bpa,226751,,,,,,,,,
Cdc42bpb,217866,,,,,,,,,
Cdc42bpg,240505,,,,,,,,,
Cdc42ep1,104445,,,,,,,,,
Cdc42ep2,104252,,,,,,,,,
Cdc42ep3,260409,,,,,,,,,
Cdc42ep4,56699,,,,,,,,,
Cdc42ep5,58804,,,,,,,,,
Cdc42se1,57912,,,,,,,,,
Cdc42se2,72729,,,,,,,,,
Cdc45,12544,,,,,,,,,
Cdc5l,71702,,,,,,,,,
Cdc6,23834,,,,,,,,,
Cdc7,12545,,,,,,,,,
Cdc73,214498,,,,,,,,,
Cdca2,108912,,,,,,,,,
Cdca3,14793,,,,,,,,,
Cdca4,71963,,,,,,,,,
Cdca5,67849,,,,,,,,,
Cdca7,66953,,,,,,,,,
Cdca7l,217946,,,,,,,,,
Cdca8,52276,,,,,,,,,
Cdcp1,109332,,,,,,,,,
Cdh1,12550,,,,,,,,,
Cdh10,320873,,,,,,,,,
Cdh11,12552,,,,,,,,,
Cdh12,215654,,,,,,,,,
Cdh13,12554,,,,,,,,,
Cdh15,12555,,,,,,,,,
Cdh16,12556,,,,,,,,,
Cdh17,12557,,,,,,,,,
Cdh19,227485,,,,,,,,,
Cdh2,12558,,,,,,,,,
Cdh20,23836,,,,,,,,,
Cdh22,104010,,,,,,,,,
Cdh23,22295,,,,,,,,,
Cdh24,239096,,,,,,,,,
Cdh26,381409,,,,,,,,,
Cdh3,12560,,,,,,,,,
Cdh4,12561,,,,,,,,,
Cdh5,12562,,,,,,,,,
Cdh6,12563,,,,,,,,,
Cdh7,241201,,,,,,,,,
Cdh8,12564,,,,,,,,,
Cdh9,12565,,,,,,,,,
Cdhr1,170677,,,,,,,,,
Cdhr2,268663,,,,,,,,,
Cdhr3,68764,,,,,,,,,
Cdhr4,69398,,,,,,,,,
Cdhr5,72040,,,,,,,,,
Cdip1,66626,,,,,,,,,
Cdipt,52858,,,,,,,,,
Cdk1,12534,,,,,,,,,
Cdk10,234854,,,,,,,,,
Cdk11b,12537,,,,,,,,,
Cdk12,69131,,,,,,,,,
Cdk13,69562,,,,,,,,,
Cdk14,18647,,,,,,,,,
Cdk15,271697,,,,,,,,,
Cdk16,18555,,,,,,,,,
Cdk17,237459,,,,,,,,,
Cdk18,18557,,,,,,,,,
Cdk19,78334,,,,,,,,,
Cdk19os,67587,,,,,,,,,
Cdk2,12566,,,,,,,,,
Cdk20,105278,,,,,,,,,
Cdk2ap1,13445,,,,,,,,,
Cdk2ap2,52004,,,,,,,,,
Cdk3-ps,69681,,,,,,,,,
Cdk4,12567,,,,,,,,,
Cdk5,12568,,,,,,,,,
Cdk5r1,12569,,,,,,,,,
Cdk5r2,12570,,,,,,,,,
Cdk5rap1,66971,,,,,,,,,
Cdk5rap2,214444,,,,,,,,,
Cdk5rap3,80280,,,,,,,,,
Cdk6,12571,,,,,,,,,
Cdk7,12572,,,,,,,,,
Cdk8,264064,,,,,,,,,
Cdk9,107951,,,,,,,,,
Cdkal1,68916,,,,,,,,,
Cdkl1,71091,,,,,,,,,
Cdkl2,53886,,,,,,,,,
Cdkl3,213084,,,,,,,,,
Cdkl4,381113,,,,,,,,,
Cdkl5,382253,,,,,,,,,
Cdkn1a,12575,,,,,,,,,
Cdkn1b,12576,,,,,,,,,
Cdkn1c,12577,,,,,,,,,
Cdkn2a,12578,,,,,,,,,
Cdkn2aip,70925,,,,,,,,,
Cdkn2aipnl,52626,,,,,,,,,
Cdkn2b,12579,,,,,,,,,
Cdkn2c,12580,,,,,,,,,
Cdkn2d,12581,,,,,,,,,
Cdkn3,72391,,,,,,,,,
Cdnf,227526,,,,,,,,,
Cdo1,12583,,,,,,,,,
Cdon,57810,,,,,,,,,
Cdpf1,72355,,,,,,,,,
Cdr2,12585,,,,,,,,,
Cdr2l,237988,,,,,,,,,
Cdrt4,66338,,,,,,,,,
Cdrt4os1,74884,,,,,,,,,
Cdrt4os2,102640778,,,,,,,,,
Cds1,74596,,,,,,,,,
Cds2,110911,,,,,,,,,
Cdsn,386463,,,,,,,,,
Cdt1,67177,,,,,,,,,
Cdv3,321022,,,,,,,,,
Cdx1,12590,,,,,,,,,
Cdx2,12591,,,,,,,,,
Cdyl,12593,,,,,,,,,
Cdyl2,75796,,,,,,,,,
Ceacam1,26365,,,,,,,,,
Ceacam10,26366,,,,,,,,,
Ceacam11,66996,,,,,,,,,
Ceacam12,67315,,,,,,,,,
Ceacam13,69785,,,,,,,,,
Ceacam14,67084,,,,,,,,,
Ceacam15,101434,,,,,,,,,
Ceacam16,330483,,,,,,,,,
Ceacam18,72431,,,,,,,,,
Ceacam2,26367,,,,,,,,,
Ceacam20,71601,,,,,,,,,
Ceacam3,384557,,,,,,,,,
Ceacam5,73250,,,,,,,,,
Ceacam9,26368,67971,,,,,,,,
Cebpa,12606,,,,,,,,,
Cebpb,12608,,,,,,,,,
Cebpd,12609,,,,,,,,,
Cebpe,110794,,,,,,,,,
Cebpg,12611,,,,,,,,,
Cebpz,12607,,,,,,,,,
Cebpzos,68554,,,,,,,,,
Cecr2,330409,,,,,,,,,
Cecr5,,,,,,,,,,
Cecr6,,,,,,,,,,
Cel,12613,,,,,,,,,
Cela1,109901,,,,,,,,,
Cela2a,13706,,,,,,,,,
Cela3b,67868,,,,,,,,,
Celf1,13046,,,,,,,,,
Celf2,14007,,,,,,,,,
Celf3,78784,,,,,,,,,
Celf4,108013,,,,,,,,,
Celf5,319586,,,,,,,,,
Celf6,76183,,,,,,,,,
Celrr,98452,,,,,,,,,
Celsr1,12614,,,,,,,,,
Celsr2,53883,,,,,,,,,
Celsr3,107934,,,,,,,,,
Cemip,80982,,,,,,,,,
Cend1,57754,,,,,,,,,
Cenpa,12615,,,,,,,,,
Cenpb,12616,,,,,,,,,
Cenpc1,12617,,,,,,,,,
Cenpe,229841,,,,,,,,,
Cenpf,108000,,,,,,,,,
Cenph,26886,,,,,,,,,
Cenpi,102920,,,,,,,,,
Cenpj,219103,,,,,,,,,
Cenpk,60411,,,,,,,,,
Cenpl,70454,,,,,,,,,
Cenpm,66570,,,,,,,,,
Cenpn,72155,,,,,,,,,
Cenpo,52504,,,,,,,,,
Cenpp,66336,,,,,,,,,
Cenpq,83815,,,,,,,,,
Cenpt,320394,,,,,,,,,
Cenpu,71876,,,,,,,,,
Cenpv,73139,,,,,,,,,
Cenpw,66311,,,,,,,,,
Cenpx,20892,,,,,,,,,
Cep104,230967,,,,,,,,,
Cep110,,,,,,,,,,
Cep112,76380,,,,,,,,,
Cep112os1,100503430,,,,,,,,,
Cep120,225523,,,,,,,,,
Cep126,234915,,,,,,,,,
Cep128,75216,,,,,,,,,
Cep131,12009,,,,,,,,,
Cep135,381644,,,,,,,,,
Cep152,99100,,,,,,,,,
Cep162,382090,,,,,,,,,
Cep164,214552,,,,,,,,,
Cep170,545389,,,,,,,,,
Cep170b,217882,,,,,,,,,
Cep19,66994,,,,,,,,,
Cep192,70799,,,,,,,,,
Cep250,16328,,,,,,,,,
Cep290,216274,,,,,,,,,
Cep295,319675,,,,,,,,,
Cep295nl,58251,,,,,,,,,
Cep350,74081,,,,,,,,,
Cep41,83922,,,,,,,,,
Cep44,382010,,,,,,,,,
Cep55,74107,,,,,,,,,
Cep57,74360,,,,,,,,,
Cep57l1,103268,,,,,,,,,
Cep63,28135,,,,,,,,,
Cep68,216543,,,,,,,,,
Cep70,68121,,,,,,,,,
Cep72,74470,,,,,,,,,
Cep76,225659,,,,,,,,,
Cep78,208518,,,,,,,,,
Cep83,77048,,,,,,,,,
Cep83os,67723,,,,,,,,,
Cep85,70012,,,,,,,,,
Cep85l,100038725,,,,,,,,,
Cep89,72140,,,,,,,,,
Cep95,320162,,,,,,,,,
Cep97,74201,,,,,,,,,
Cept1,99712,,,,,,,,,
Cercam,99151,,,,,,,,,
Cerk,223753,,,,,,,,,
Cerkl,228094,,,,,,,,,
Cers2,76893,,,,,,,,,
Cers3,545975,,,,,,,,,
Cers4,67260,,,,,,,,,
Cers5,71949,,,,,,,,,
Cers6,241447,,,,,,,,,
Ces1a,244595,,,,,,,,,
Ces1b,382044,,,,,,,,,
Ces1c,13884,,,,,,,,,
Ces1d,104158,,,,,,,,,
Ces1e,13897,,,,,,,,,
Ces1f,234564,,,,,,,,,
Ces1g,12623,,,,,,,,,
Ces1h,75704,,,,,,,,,
Ces2a,102022,,,,,,,,,
Ces2b,234669,,,,,,,,,
Ces2c,234671,,,,,,,,,
Ces2e,234673,,,,,,,,,
Ces2g,72361,,,,,,,,,
Ces3a,382053,,,,,,,,,
Ces5a,67935,,,,,,,,,
Cetn1,26369,,,,,,,,,
Cetn2,26370,,,,,,,,,
Cetn3,12626,,,,,,,,,
Cetn4,207175,,,,,,,,,
Cfap100,243538,,,,,,,,,
Cfap126,75472,,,,,,,,,
Cfap157,227736,,,,,,,,,
Cfap161,75556,,,,,,,,,
Cfap20,14894,,,,,,,,,
Cfap206,69329,,,,,,,,,
Cfap221,226356,,,,,,,,,
Cfap36,216618,,,,,,,,,
Cfap43,100048534,,,,,,,,,
Cfap44,212517,,,,,,,,,
Cfap45,71870,,,,,,,,,
Cfap46,212124,,,,,,,,,
Cfap52,71860,,,,,,,,,
Cfap53,74453,,,,,,,,,
Cfap54,380654,,,,,,,,,
Cfap57,68625,,,,,,,,,
Cfap58,381229,,,,,,,,,
Cfap61,78774,,,,,,,,,
Cfap65,241116,,,,,,,,,
Cfap69,207686,,,,,,,,,
Cfap70,76670,,,,,,,,,
Cfap74,544678,,,,,,,,,
Cfap77,329375,,,,,,,,,
Cfap97,66756,,,,,,,,,
Cfap99,100862066,,,,,,,,,
Cfb,14962,,,,,,,,,
Cfc1,12627,,,,,,,,,
Cfd,11537,,,,,,,,,
Cfdp1,23837,,,,,,,,,
Cfh,12628,,,,,,,,,
Cfhr1,50702,,,,,,,,,
Cfhr2,545366,,,,,,,,,
Cfhr3,624286,,,,,,,,,
Cfi,12630,,,,,,,,,
Cfl1,12631,,,,,,,,,
Cfl2,12632,,,,,,,,,
Cflar,12633,,,,,,,,,
Cfp,18636,,,,,,,,,
Cftr,12638,,,,,,,,,
Cggbp1,106143,,,,,,,,,
Cgn,70737,,,,,,,,,
Cgnl1,68178,,,,,,,,,
Cgref1,68567,,,,,,,,,
Cgrrf1,68755,,,,,,,,,
CH25-11N3.2,,,,,,,,,,
CH25-309J2.1,,,,,,,,,,
Ch25h,12642,,,,,,,,,
CH36-165I3.1,,,,,,,,,,
CH36-165I3.2,,,,,,,,,,
Chac1,69065,,,,,,,,,
Chac2,68044,,,,,,,,,
Chad,12643,,,,,,,,,
Chadl,214685,,,,,,,,,
Chaf1a,27221,,,,,,,,,
Chaf1b,110749,,,,,,,,,
Champ1,101994,,,,,,,,,
Chchd1,66121,,,,,,,,,
Chchd10,103172,,,,,,,,,
Chchd2,14004,,,,,,,,,
Chchd3,66075,,,,,,,,,
Chchd4,72170,,,,,,,,,
Chchd5,66170,,,,,,,,,
Chchd6,66098,,,,,,,,,
Chchd7,66433,,,,,,,,,
Chd1,12648,,,,,,,,,
Chd1l,68058,,,,,,,,,
Chd2,244059,,,,,,,,,
Chd3,216848,,,,,,,,,
Chd3os,80515,,,,,,,,,
Chd4,107932,,,,,,,,,
Chd5,269610,,,,,,,,,
Chd6,71389,,,,,,,,,
Chd7,320790,,,,,,,,,
Chd8,67772,,,,,,,,,
Chd9,109151,,,,,,,,,
Chdh,218865,,,,,,,,,
Chek1,12649,,,,,,,,,
Chek2,50883,,,,,,,,,
Cherp,27967,,,,,,,,,
Chfr,231600,,,,,,,,,
Chga,12652,,,,,,,,,
Chgb,12653,,,,,,,,,
Chi3l1,,,,,,,,,,
Chia1,81600,,,,,,,,,
Chic1,12212,,,,,,,,,
Chic2,74277,,,,,,,,,
Chid1,68038,,,,,,,,,
Chil1,12654,,,,,,,,,
Chil3,12655,,,,,,,,,
Chil4,104183,,,,,,,,,
Chil5,229687,,,,,,,,,
Chil6,229688,,,,,,,,,
Chit1,71884,,,,,,,,,
Chka,12660,,,,,,,,,
Chkb,12651,,,,,,,,,
Chl1,12661,,,,,,,,,
Chm,12662,,,,,,,,,
Chml,12663,,,,,,,,,
Chmp1a,234852,,,,,,,,,
Chmp1b,67064,,,,,,,,,
Chmp2a,68953,,,,,,,,,
Chmp2b,68942,,,,,,,,,
Chmp3,66700,,,,,,,,,
Chmp4b,75608,,,,,,,,,
Chmp4c,66371,,,,,,,,,
Chmp5,76959,,,,,,,,,
Chmp6,208092,,,,,,,,,
Chmp7,105513,,,,,,,,,
Chn1,108699,,,,,,,,,
Chn1os3,329427,,,,,,,,,
Chn2,69993,,,,,,,,,
Chodl,246048,,,,,,,,,
Chordc1,66917,,,,,,,,,
Chp1,56398,,,,,,,,,
Chp2,70261,,,,,,,,,
Chpf,74241,,,,,,,,,
Chpf2,100910,,,,,,,,,
Chpt1,212862,,,,,,,,,
Chrac1,93696,,,,,,,,,
Chrd,12667,,,,,,,,,
Chrdl1,83453,,,,,,,,,
Chrdl2,69121,,,,,,,,,
Chrm1,12669,,,,,,,,,
Chrm2,243764,,,,,,,,,
Chrm3,12671,,,,,,,,,
Chrna1,11435,,,,,,,,,
Chrna1os,102633437,,,,,,,,,
Chrna3,110834,,,,,,,,,
Chrna4,11438,,,,,,,,,
Chrna5,110835,,,,,,,,,
Chrna7,11441,,,,,,,,,
Chrna9,231252,,,,,,,,,
Chrnb1,11443,,,,,,,,,
Chrnb2,11444,,,,,,,,,
Chrnb4,108015,,,,,,,,,
Chrnd,11447,,,,,,,,,
Chrne,11448,,,,,,,,,
Chrng,11449,,,,,,,,,
Chst1,76969,,,,,,,,,
Chst10,98388,,,,,,,,,
Chst11,58250,,,,,,,,,
Chst12,59031,,,,,,,,,
Chst13,71797,,,,,,,,,
Chst14,72136,,,,,,,,,
Chst15,77590,,,,,,,,,
Chst2,54371,,,,,,,,,
Chst3,53374,,,,,,,,,
Chst4,26887,,,,,,,,,
Chst5,56773,,,,,,,,,
Chst7,60322,,,,,,,,,
Chst8,68947,,,,,,,,,
Chst9,71367,,,,,,,,,
Chsy1,269941,,,,,,,,,
Chtf18,214901,,,,,,,,,
Chtf8,214987,,,,,,,,,
Chtop,66511,,,,,,,,,
Chuk,12675,,,,,,,,,
Churc1,211151,,,,,,,,,
Ciao1,26371,,,,,,,,,
Ciapin1,109006,,,,,,,,,
Ciart,229599,,,,,,,,,
Cib1,23991,,,,,,,,,
Cib2,56506,,,,,,,,,
Cib3,234421,,,,,,,,,
Cib4,73259,,,,,,,,,
Cic,71722,,,,,,,,,
Cidea,12683,,,,,,,,,
Cideb,12684,,,,,,,,,
Cidec,14311,,,,,,,,,
Ciita,12265,,,,,,,,,
Cilp,214425,,,,,,,,,
Cilp2,68709,,,,,,,,,
Cinp,67236,,,,,,,,,
Cipc,217732,,,,,,,,,
Cir1,66935,,,,,,,,,
Cirbp,12696,,,,,,,,,
Cirh1a,,,,,,,,,,
Cisd1,52637,,,,,,,,,
Cisd2,67006,,,,,,,,,
Cisd3,217149,,,,,,,,,
Cish,12700,,,,,,,,,
Cit,12704,,,,,,,,,
Cited1,12705,,,,,,,,,
Cited2,17684,,,,,,,,,
Cited4,56222,,,,,,,,,
Ciz1,68379,,,,,,,,,
CK137956,635169,,,,,,,,,
Ckap2,80986,,,,,,,,,
Ckap2l,70466,,,,,,,,,
Ckap4,216197,,,,,,,,,
Ckap5,75786,,,,,,,,,
Ckb,12709,,,,,,,,,
Cklf,75458,,,,,,,,,
Ckm,12715,,,,,,,,,
Ckmt1,12716,,,,,,,,,
Ckmt2,76722,,,,,,,,,
Cks1b,54124,,,,,,,,,
Cks1brt,624855,,,,,,,,,
Cks2,66197,,,,,,,,,
Clasp1,76707,,,,,,,,,
Clasp2,76499,,,,,,,,,
Clasrp,53609,,,,,,,,,
Clca1,23844,,,,,,,,,
Clca2,229933,,,,,,,,,
Clca3a1,12722,,,,,,,,,
Clca3a2,80797,,,,,,,,,
Clca3b,229927,,,,,,,,,
Clca4b,99709,,,,,,,,,
Clcc1,229725,,,,,,,,,
Clcf1,56708,,,,,,,,,
Clcn2,12724,,,,,,,,,
Clcn3,12725,,,,,,,,,
Clcn4,12727,,,,,,,,,
Clcn4-2,12727,,,,,,,,,
Clcn5,12728,,,,,,,,,
Clcn6,26372,,,,,,,,,
Clcn7,26373,,,,,,,,,
Clcnka,12733,,,,,,,,,
Clcnkb,56365,,,,,,,,,
Cldn1,12737,,,,,,,,,
Cldn10,58187,,,,,,,,,
Cldn11,18417,,,,,,,,,
Cldn12,64945,,,,,,,,,
Cldn13,57255,,,,,,,,,
Cldn14,56173,,,,,,,,,
Cldn15,60363,,,,,,,,,
Cldn16,114141,,,,,,,,,
Cldn18,56492,,,,,,,,,
Cldn19,242653,,,,,,,,,
Cldn2,12738,,,,,,,,,
Cldn22,75677,,,,,,,,,
Cldn23,71908,,,,,,,,,
Cldn25,,,,,,,,,,
Cldn3,12739,,,,,,,,,
Cldn34a,635396,,,,,,,,,
Cldn34b1,100040937,,,,,,,,,
Cldn34b2,73347,,,,,,,,,
Cldn34b3,238829,,,,,,,,,
Cldn34b4,619294,,,,,,,,,
Cldn34c1,73061,,,,,,,,,
Cldn34c3,382265,,,,,,,,,
Cldn34c4,73934,,,,,,,,,
Cldn34d,74987,,,,,,,,,
Cldn4,12740,,,,,,,,,
Cldn5,12741,,,,,,,,,
Cldn6,54419,,,,,,,,,
Cldn7,53624,,,,,,,,,
Cldn8,54420,,,,,,,,,
Cldn9,56863,,,,,,,,,
Cldnd1,224250,,,,,,,,,
Cldnd2,74276,,,,,,,,,
Clec10a,17312,,,,,,,,,
Clec11a,20256,,,,,,,,,
Clec12a,232413,,,,,,,,,
Clec12b,71183,,,,,,,,,
Clec14a,66864,,,,,,,,,
Clec16a,74374,,,,,,,,,
Clec18a,353287,,,,,,,,,
Clec1a,243653,,,,,,,,,
Clec1b,56760,,,,,,,,,
Clec2d,93694,,,,,,,,,
Clec2e,232409,,,,,,,,,
Clec2f,435921,,,,,,,,,
Clec2g,70809,,,,,,,,,
Clec2h,94071,,,,,,,,,
Clec2i,93675,,,,,,,,,
Clec2l,665180,,,,,,,,,
Clec3a,403395,,,,,,,,,
Clec3b,21922,,,,,,,,,
Clec4a1,269799,,,,,,,,,
Clec4a2,26888,,,,,,,,,
Clec4a3,73149,,,,,,,,,
Clec4a4,474145,,,,,,,,,
Clec4b1,69810,,,,,,,,,
Clec4b2,381809,,,,,,,,,
Clec4d,17474,,,,,,,,,
Clec4e,56619,,,,,,,,,
Clec4f,51811,,,,,,,,,
Clec4g,75863,,,,,,,,,
Clec4n,56620,,,,,,,,,
Clec5a,23845,,,,,,,,,
Clec7a,56644,,,,,,,,,
Clec9a,232414,,,,,,,,,
Clgn,12745,,,,,,,,,
Clhc1,73324,,,,,,,,,
Clic1,114584,,,,,,,,,
Clic3,69454,,,,,,,,,
Clic4,29876,,,,,,,,,
Clic5,224796,,,,,,,,,
Clic6,209195,,,,,,,,,
Clint1,216705,,,,,,,,,
Clip1,56430,,,,,,,,,
Clip2,269713,,,,,,,,,
Clip3,76686,,,,,,,,,
Clip4,78785,,,,,,,,,
Clk1,12747,,,,,,,,,
Clk2,12748,,,,,,,,,
Clk3,102414,,,,,,,,,
Clk4,12750,,,,,,,,,
Clmn,94040,,,,,,,,,
Clmp,71566,,,,,,,,,
Cln3,12752,,,,,,,,,
Cln5,211286,,,,,,,,,
Cln6,76524,,,,,,,,,
Cln8,26889,,,,,,,,,
Clnk,27278,,,,,,,,,
Clns1a,12729,,,,,,,,,
Clock,12753,,,,,,,,,
Clp1,98985,,,,,,,,,
Clpb,20480,,,,,,,,,
Clpp,53895,,,,,,,,,
Clps,109791,,,,,,,,,
Clptm1,56457,,,,,,,,,
Clptm1l,218335,,,,,,,,,
Clpx,270166,,,,,,,,,
Clrn1,229320,,,,,,,,,
Clrn3,212070,,,,,,,,,
Clspn,269582,,,,,,,,,
Clstn1,65945,,,,,,,,,
Clstn2,64085,,,,,,,,,
Clstn3,232370,,,,,,,,,
Clta,12757,,,,,,,,,
Cltb,74325,,,,,,,,,
Cltc,67300,,,,,,,,,
Clu,12759,,,,,,,,,
Cluap1,76779,,,,,,,,,
Cluh,74148,,,,,,,,,
Clvs1,74438,,,,,,,,,
Clvs2,215890,,,,,,,,,
Clybl,69634,,,,,,,,,
Cma1,17228,,,,,,,,,
Cma2,545055,,,,,,,,,
Cmah,12763,,,,,,,,,
Cmas,12764,,,,,,,,,
Cmbl,69574,,,,,,,,,
Cmc1,67899,,,,,,,,,
Cmc2,66531,,,,,,,,,
Cmc4,105886298,,,,,,,,,
Cmip,74440,,,,,,,,,
Cmklr1,14747,,,,,,,,,
Cml1,,,,,,,,,,
Cmpk1,66588,,,,,,,,,
Cmpk2,22169,,,,,,,,,
Cmss1,66497,,,,,,,,,
Cmtm2a,73381,,,,,,,,,
Cmtm2b,75502,,,,,,,,,
Cmtm3,68119,,,,,,,,,
Cmtm4,97487,,,,,,,,,
Cmtm5,67272,,,,,,,,,
Cmtm6,67213,,,,,,,,,
Cmtm7,102545,,,,,,,,,
Cmtm8,70031,,,,,,,,,
Cmtr1,74157,,,,,,,,,
Cmtr2,234728,,,,,,,,,
Cmya5,76469,,,,,,,,,
Cnbd1,435772,,,,,,,,,
Cnbd2,70873,,,,,,,,,
Cnbp,12785,,,,,,,,,
Cndp1,338403,,,,,,,,,
Cndp2,66054,,,,,,,,,
Cnep1r1,382030,,,,,,,,,
Cnfn,72383,,,,,,,,,
Cnga1,12788,,,,,,,,,
Cnga4,233649,,,,,,,,,
Cngb1,333329,,,,,,,,,
Cngb3,30952,,,,,,,,,
Cnih1,12793,,,,,,,,,
Cnih2,12794,,,,,,,,,
Cnih3,72978,,,,,,,,,
Cnih4,98417,,,,,,,,,
Cnksr1,194231,,,,,,,,,
Cnksr2,245684,,,,,,,,,
Cnksr3,215748,,,,,,,,,
Cnmd,16840,,,,,,,,,
Cnn1,12797,,,,,,,,,
Cnn2,12798,,,,,,,,,
Cnn3,71994,,,,,,,,,
Cnnm1,83674,,,,,,,,,
Cnnm2,94219,,,,,,,,,
Cnnm3,94218,,,,,,,,,
Cnnm4,94220,,,,,,,,,
Cnot1,234594,,,,,,,,,
Cnot10,78893,,,,,,,,,
Cnot11,52846,,,,,,,,,
Cnot2,72068,,,,,,,,,
Cnot3,232791,,,,,,,,,
Cnot4,53621,,,,,,,,,
Cnot6,104625,,,,,,,,,
Cnot6l,231464,,,,,,,,,
Cnot7,18983,,,,,,,,,
Cnot8,69125,,,,,,,,,
Cnot9,58184,,,,,,,,,
Cnp,12799,,,,,,,,,
Cnppd1,69171,,,,,,,,,
Cnpy1,269637,,,,,,,,,
Cnpy2,56530,,,,,,,,,
Cnpy3,72029,,,,,,,,,
Cnpy4,66455,,,,,,,,,
Cnr1,12801,,,,,,,,,
Cnr2,12802,,,,,,,,,
Cnrip1,380686,,,,,,,,,
Cnst,226744,,,,,,,,,
Cntd1,68107,,,,,,,,,
Cntfr,12804,,,,,,,,,
Cntln,338349,,,,,,,,,
Cntn1,12805,,,,,,,,,
Cntn2,21367,,,,,,,,,
Cntn3,18488,,,,,,,,,
Cntn4,269784,,,,,,,,,
Cntn5,244682,,,,,,,,,
Cntn6,53870,,,,,,,,,
Cntnap1,53321,,,,,,,,,
Cntnap2,66797,,,,,,,,,
Cntnap4,170571,,,,,,,,,
Cntnap5a,636808,,,,,,,,,
Cntnap5b,241175,,,,,,,,,
Cntrl,26920,,,,,,,,,
Cntrob,216846,,,,,,,,,
Coa3,52469,,,,,,,,,
Coa4,68185,,,,,,,,,
Coa5,76178,,,,,,,,,
Coa6,67892,,,,,,,,,
Coa7,69893,,,,,,,,,
Coasy,71743,,,,,,,,,
Cobl,12808,,,,,,,,,
Cobll1,319876,,,,,,,,,
Coch,12810,,,,,,,,,
Cog1,16834,,,,,,,,,
Cog2,76332,,,,,,,,,
